product_id,model,name,price,msrp,quantity,weight,status,manufacturer_id,min_order,max_order,qty_blocks,make_an_offer,parent_product_id,category_ids,imageurl,matched_image_path,image_matched,description,seo.title,seo.description,seo.keywords,attributes.gemstoneName,attributes.cutType,attributes.color,attributes.shape,attributes.luster,attributes.hardness,attributes.treatment,attributes.origin,attributes.grade,attributes.size,attributes.caratWeight,additional_attributes.extra_field_6,additional_attributes.extra_field_13,additional_attributes.extra_field_39,additional_attributes.extra_field_22,additional_attributes.extra_field_15,additional_attributes.extra_field_38,additional_attributes.extra_field_66,attributes.clarity,additional_attributes.extra_field_18,additional_attributes.extra_field_25,additional_attributes.extra_field_29,additional_attributes.extra_field_27,additional_attributes.extra_field_32,additional_attributes.extra_field_16,additional_attributes.extra_field_19,additional_attributes.extra_field_41,additional_attributes.extra_field_21,additional_attributes.extra_field_51,additional_attributes.extra_field_17,additional_attributes.extra_field_26,additional_attributes.extra_field_24,additional_attributes.extra_field_30,additional_attributes.extra_field_37,additional_attributes.extra_field_24067,additional_attributes.extra_field_24069,additional_attributes.extra_field_24070,additional_attributes.extra_field_24071,additional_attributes.extra_field_24073,additional_attributes.extra_field_24074,additional_attributes.extra_field_24075,additional_attributes.extra_field_24076,additional_attributes.extra_field_24077,additional_attributes.extra_field_24084,additional_attributes.extra_field_24085,additional_attributes.extra_field_24086,additional_attributes.extra_field_24087,additional_attributes.extra_field_24088,additional_attributes.extra_field_24089,additional_attributes.extra_field_24090,additional_attributes.extra_field_24091,additional_attributes.extra_field_24092,additional_attributes.extra_field_24093,additional_attributes.extra_field_24094,additional_attributes.extra_field_24095,additional_attributes.extra_field_24097,additional_attributes.extra_field_24103,additional_attributes.extra_field_24106,additional_attributes.extra_field_24108,additional_attributes.extra_field_24110,additional_attributes.extra_field_24111,additional_attributes.extra_field_24112,additional_attributes.extra_field_24113,additional_attributes.extra_field_24114,additional_attributes.extra_field_24115,additional_attributes.extra_field_24116,additional_attributes.extra_field_24117,additional_attributes.extra_field_24118,additional_attributes.extra_field_24119,additional_attributes.extra_field_24120,additional_attributes.extra_field_24121,additional_attributes.extra_field_24122,additional_attributes.extra_field_24123,additional_attributes.extra_field_24124,additional_attributes.extra_field_24125,additional_attributes.extra_field_24126,additional_attributes.extra_field_24127,additional_attributes.extra_field_24128,additional_attributes.extra_field_24129,additional_attributes.extra_field_24130,additional_attributes.extra_field_24132,additional_attributes.extra_field_24133,additional_attributes.extra_field_24134,additional_attributes.extra_field_24135,additional_attributes.extra_field_24136,additional_attributes.extra_field_24137,additional_attributes.extra_field_24138,additional_attributes.extra_field_24139,additional_attributes.extra_field_24142,additional_attributes.extra_field_24143,additional_attributes.extra_field_24145,additional_attributes.extra_field_24146,additional_attributes.extra_field_24149,additional_attributes.extra_field_24150,additional_attributes.extra_field_24151,additional_attributes.extra_field_25313,additional_attributes.extra_field_25314,additional_attributes.extra_field_25315,additional_attributes.extra_field_25316,additional_attributes.extra_field_25317,additional_attributes.extra_field_28,additional_attributes.extra_field_45,additional_attributes.extra_field_23,additional_attributes.extra_field_55,additional_attributes.extra_field_60,additional_attributes.extra_field_31,additional_attributes.extra_field_56,additional_attributes.extra_field_20,seo.product_url,additional_attributes.extra_field_59,additional_attributes.extra_field_33,additional_attributes.extra_field_54,additional_attributes.extra_field_36,additional_attributes.extra_field_67,additional_attributes.extra_field_0,additional_attributes.extra_field_22821,additional_attributes.extra_field_79,additional_attributes.extra_field_96,additional_attributes.extra_field_93,additional_attributes.extra_field_89,additional_attributes.extra_field_90,additional_attributes.extra_field_78,additional_attributes.extra_field_99,additional_attributes.extra_field_77,additional_attributes.extra_field_74,additional_attributes.extra_field_73,additional_attributes.extra_field_72,additional_attributes.extra_field_98,additional_attributes.extra_field_82,additional_attributes.extra_field_85,additional_attributes.extra_field_100,additional_attributes.extra_field_101,additional_attributes.extra_field_81,additional_attributes.extra_field_83,additional_attributes.extra_field_86,additional_attributes.extra_field_87,additional_attributes.extra_field_91,additional_attributes.extra_field_95,additional_attributes.extra_field_102,additional_attributes.extra_field_103,additional_attributes.extra_field_75,additional_attributes.extra_field_80,additional_attributes.extra_field_84,additional_attributes.extra_field_70,additional_attributes.extra_field_40,category_id,category,subcategory,subcategory_2,category_path,category_ids_resolved,category_paths_all
133,G1033305922,12.10 ct. Oval Amethyst Cabochon Lot Size 12x10 mm,30.25,75.0,2,0.01,True,0,1,0.0,1,False,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size:12x10 mm. (Lot only please!!).,12.10 ct. Oval Amethyst Cabochon Lot Size 12x10 mm,12.10 ct. Oval Amethyst Cabochon Lot Size 12x10 mm,"12.10 ct., Oval, Amethyst, Cabochon, Lot Size, 12x10 mm, Super Fine, Violet, Purple",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,Super Fine,12x10 mm,12.10 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
134,G1033375956,10 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,25.0,75.0,20,0.01,True,0,1,0.0,1,False,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size:11x9 mm. (Lot only please!!).,10 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,10 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,"10 ct., Oval, Amethyst, Cabochon, Lot Size, 11x9 mm, Super Fine, Violet, Purple",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,Super Fine,11x9 mm,10 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
135,G1033393533,100 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,250.0,600.0,2,0.01,True,0,1,0.0,1,True,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size:11x9 mm. (Lot only please!!).,100 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,100 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,"100 ct., Oval, Amethyst, Cabochon, Lot Size, 11x9 mm, Super Fine, Violet, Purple",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,Super Fine,11x9 mm,100 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
136,G1033405411,152.98 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,382.45,925.0,2,0.01,True,0,1,0.0,1,True,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size:11x9 mm. (Lot only please!!).,152.98 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,152.98 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,"152.98 ct., Oval, Amethyst, Cabochon, Lot Size, 11x9 mm, Super Fine, Violet, Purple",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,Super Fine,11x9 mm,152.98 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
137,G1033415875,755.44 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,1888.6,4550.0,2,0.01,True,0,1,0.0,1,True,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size:11x9 mm. (Lot only please!!).,755.44 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,755.44 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,"755.44 ct., Oval, Amethyst, Cabochon, Lot Size, 11x9 mm, Super Fine, Violet, Purple",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,Super Fine,11x9 mm,755.44 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
138,G1033425211,246.33 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,615.85,1500.0,2,0.01,True,0,1,0.0,1,True,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size:11x9 mm. (Lot only please!!).,246.33 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,246.33 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,"246.33 ct., Oval, Amethyst, Cabochon, Lot Size, 11x9 mm, Super Fine, Violet, Purple",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,Super Fine,11x9 mm,246.33 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
139,G1033436931,161.82 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,404.55,975.0,2,0.01,True,0,1,0.0,1,True,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size:11x9 mm. (Lot only please!!).,161.82 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,161.82 ct. Oval Amethyst Cabochon Lot Size 11x9 mm,"161.82 ct., Oval, Amethyst, Cabochon, Lot Size, 11x9 mm, Super Fine, Violet, Purple",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,Super Fine,11x9 mm,161.82 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
140,G1033483878,10 ct. Oval Amethyst Cabochon Lot Size 10x8 mm,25.0,75.0,0,0.01,True,0,1,0.0,1,False,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size: 10x8 mm. (Lot only please!!).,10 ct. Oval Amethyst Cabochon Lot Size 10x8 mm,10 ct. Oval Amethyst Cabochon Lot Size 10x8 mm,"10 ct., Oval, Amethyst, Cabochon, Lot Size, 10x8 mm, Super Fine, Violet, Purple",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,Super Fine,10x8 mm,10 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
141,G1033496371,143 ct. Oval Amethyst Cabochon Lot Size 10x8 mm,357.5,860.0,2,0.01,True,0,1,0.0,1,True,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Super fine quality Oval shape Violet/Purple color Amethyst cabochons in size: 10x8 mm. (Lot only please!!).,143 ct. Oval Amethyst Cabochon Lot Size 10x8 mm,143 ct. Oval Amethyst Cabochon Lot Size 10x8 mm,"Amethyst, Cabochon, Violet/Purple, 10x8 mm, Oval, Super Fine, Amethyst",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,Super Fine,10x8 mm,143 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
142,G1033505910,82.75 ct. Amethyst Cabochon Lot Size 10x8 mm,206.9,500.0,2,0.01,True,0,1,0.0,1,True,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size:10.0x8.0mm. (Lot only please!!).,82.75 ct. Amethyst Cabochon Lot Size 10x8 mm,82.75 ct. Amethyst Cabochon Lot Size 10x8 mm,"82.75 ct., Amethyst, Cabochon, Lot Size, 10x8 mm, Super Fine, Violet, Purple",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,Super Fine,10x8 mm,82.75 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
143,G1033548243,10 Ct Oval Cabochon Amethyst Lot Size 9x7 mm,25.0,75.0,999,0.01,True,0,1,0.0,1,False,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size: 9x7 mm. (Lot only please!!).,10 Ct Oval Cabochon Amethyst Lot Size 9x7 mm,10 Ct Oval Cabochon Amethyst Lot Size 9x7 mm,"Amethyst, Cabochon, Violet/Purple, 9x7 mm Oval",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,VS,9x7 mm,10 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
144,G1033557425,100 Ct Oval Cabochon Amethyst Lot Size 9x7 mm,250.0,750.0,14,0.01,True,0,1,0.0,1,True,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size: 9x7 mm. (Lot only please!!).,100 Ct Oval Cabochon Amethyst Lot Size 9x7 mm,100 Ct Oval Cabochon Amethyst Lot Size 9x7 mm,"Amethyst, Cabochon, Violet/Purple, 9x7 mm Oval",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,VS,9x7 mm,100 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
145,G1033569103,63.25 ct. Oval Amethyst Cabochon Lot Size 9x7 mm,158.125,380.0,2,0.01,True,0,1,0.0,1,True,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size:9x7 mm. (Lot only please!!).,63.25 ct. Oval Amethyst Cabochon Lot Size 9x7 mm,63.25 ct. Oval Amethyst Cabochon Lot Size 9x7 mm,63.25 ct. Oval Amethyst Cabochon Lot Size 9x7 mm,Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,Super Fine,9x7 mm,63.25 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
147,G1033590084,11.25 Ct Oval Cabochon Amethyst Lot Size 9x7 mm,28.15,70.0,2,0.01,True,0,1,0.0,1,False,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size: 9x7 mm. (Lot only please!!).,11.25 Ct Oval Cabochon Amethyst Lot Size 9x7 mm,11.25 Ct Oval Cabochon Amethyst Lot Size 9x7 mm,"Amethyst, Cabochon, Violet/Purple, 9x7 mm Oval",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,VS,9x7 mm,11.25 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
148,G1033601364,31.87 Ct Oval Cabochon Amethyst Lot Size 9x7 mm,79.675,195.0,2,0.01,True,0,1,0.0,1,False,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size: 9x7 mm. (Lot only please!!).,31.87 Ct Oval Cabochon Amethyst Lot Size 9x7 mm,31.87 Ct Oval Cabochon Amethyst Lot Size 9x7 mm,"Amethyst, Cabochon, Violet/Purple, 9x7 mm Oval",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,VS,9x7 mm,31.87 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
149,G1033610752,48.23 ct. Oval Amethyst Cabochon Lot Size 9x7 mm,120.575,300.0,2,0.01,True,0,1,0.0,1,True,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size:9x7 mm. (Lot only please!!).,48.23 ct. Oval Amethyst Cabochon Lot Size 9x7 mm,48.23 ct. Oval Amethyst Cabochon Lot Size 9x7 mm,"48.23 ct., Oval, Amethyst, Cabochon, Lot Size, 9x7 mm, Super Fine, Violet, Purple",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,Super Fine,9x7 mm,48.23 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
150,G1033619069,104.74 ct. Oval Amethyst Cabochon Lot Size 9x7 mm,261.85,630.0,2,0.01,True,0,1,0.0,1,True,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size:9x7 mm. (Lot only please!!).,104.74 ct. Oval Amethyst Cabochon Lot Size 9x7 mm,104.74 ct. Oval Amethyst Cabochon Lot Size 9x7 mm,"104.74 ct., Oval, Amethyst, Cabochon, Lot Size, 9x7 mm, Super Fine, Violet, Purple",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,Super Fine,9x7 mm,104.74 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
151,G1033629477,298.20 Ct Oval Cabochon Amethyst Lot Size 9x7 mm,298.2,1800.0,10,0.01,True,0,1,0.0,1,True,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size: 9x7 mm. (Lot only please!!).,298.20 Ct Oval Cabochon Amethyst Lot Size 9x7 mm,298.20 Ct Oval Cabochon Amethyst Lot Size 9x7 mm,"Amethyst, Cabochon, Violet/Purple, 9x7 mm Oval",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,VS,9x7 mm,298.20 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
152,G1033654666,57.6 ct. Oval Amethyst Cabochon Lot Size 9x7 mm,144.0,350.0,2,0.01,True,0,1,0.0,1,True,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size:9x7 mm. (Lot only please!!).,57.6 ct. Oval Amethyst Cabochon Lot Size 9x7 mm,57.6 ct. Oval Amethyst Cabochon Lot Size 9x7 mm,"57.6 ct., Oval, Amethyst, Cabochon, Lot Size, 9x7 mm, Super Fine, Violet, Purple",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,Super Fine,9x7 mm,57.6 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
153,G1033663136,197.70 ct. Oval Amethyst Cabochon Lot Size 9x7 mm,494.25,1200.0,2,0.01,True,0,1,0.0,1,True,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size:9x7 mm. (Lot only please!!).,197.70 ct. Oval Amethyst Cabochon Lot Size 9x7 mm,197.70 ct. Oval Amethyst Cabochon Lot Size 9x7 mm,"197.70 ct., Oval, Amethyst, Cabochon, Lot Size, 9x7 mm, Super Fine, Violet, Purple",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,Super Fine,9x7 mm,197.70 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
154,G1035313525,690.38 Ct Oval Cabochon Amethyst Lot Size 8x6 mm,690.38,4500.0,2,0.01,True,0,1,0.0,1,True,0,"[""198""]",stockimg/am04l.jpg,product-images-migration/stockimg/100/am04l.jpg,True,Originated from the mines in Africa Fine Luster VS clarity Superfine quality Oval shape Violet/Purple color Amethyst cabochons in size: 8x6 mm. (Lot only please!!).,690.38 Ct Oval Cabochon Amethyst Lot Size 8x6 mm,690.38 Ct Oval Cabochon Amethyst Lot Size 8x6 mm,"Amethyst, Cabochon, Violet/Purple, 8x6 mm",Amethyst,Cabochon,Violet,Oval,Fine,7,Heat Treated,Africa,VS,8x6 mm,690.38 ct.,VS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
