products_id,products_model,products_price,products_quantity,products_weight,products_status,products_name,products_description,products_seo_url,products_head_title_tag,products_head_desc_tag,products_head_keywords_tag,categories_name,products_image,products_image_sm_1,products_image_sm_2,products_image_sm_3,products_image_sm_4,products_image_sm_5,products_image_sm_6,color,gemstone_name,grade,cut,shape,clarity_grade,luster,hardness,treatment,origin,size,approx_weight,clarity,metal_material,metal_weight,ring_size,carat_range,size_range,gold_color,watch_brand,watch_model,watch_gender,Unnamed: 42
16077,DS11606002,150.0000,60,0.01,1,2 Carats Black Diamond (7 mm) Commercial Grade,Originated from the mines in Africa Opaque clarity Commercial Grade Black Round Diamond in size: 7 mm (2.0 ct.),,2 Carats Black Diamond (7 mm) Commercial Grade,2 Carats Black Diamond (7 mm) Commercial Grade,"2 Carats, 7 mm, Rare, Black, Diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Black Diamond,Commercial,Very Good,Round,,Fair,10,,Africa,7 mm,2 ct.,Opaque,,,,,,,,,,
16150,DS120106001,24.9900,34,0.01,1,0.25 Carat Round Black Diamond,Originated from the mines in Africa Nice luster 0.25 Carats Black Round Opaque Diamond .,,0.25 Carat Round Black Diamond,0.25 Carat Round Black Diamond,"0.25, Carat, Round, Black, Diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Diamond,AB,Brilliant,Round,Opaque,Nice,10,Irradiated,Africa,4 mm,0.25 ct.,,,,,,,,,,,
18156,BLADL02140701,150.0000,87,0.01,1,2 Ct twt Black Diamond Lot size 4 - 4.5 mm,"Diamond lots at below wholesale prices from Alpha Imports. These all time popular lots are widely used by jewelers, designers, eBay sellers and hobbyists. Available in various size configurations. Please check the table below for more details about this lot.",,2 Cts twt. Black Diamond Lot size 4-4.5  mm,2 Cts twt. Black Diamond Lot size 4-4.5  mm,"2 Carats, (10-25 pointers), Round, Black Diamonds",Diamond Deals and Steals,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396483492-020f9cf216558cacf73a2d0e5dd5f0d0958d4ee89c6663e02ae565581310880e.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396483492-020f9cf216558cacf73a2d0e5dd5f0d0958d4ee89c6663e02ae565581310880e.jpg,,,,,,Black,Black Diamond,AA,Very Good,Round,,Very Nice,10,Treated,,,2 ct.,Opaque,,,,,4 - 4.5  mm,,,,,
18184,BD19020701,500.0000,41,0.01,1,2.50 Carats Black Diamond,Originated from the mines in Africa Nice Luster Opaque clarity Brilliant cut Round shape Black Diamond. Large black diamonds usually have some surface flaws. These flaws are small and negligible.,,2.50 Carats Black Diamond,2.50 Carats Black Diamond,"2.50, Carats, Black, Diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396517817-4f5abe8d7df57fa84d12bd6d1f8ab292b080d6832a6300c844ad8b5807ce7927.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396517817-4f5abe8d7df57fa84d12bd6d1f8ab292b080d6832a6300c844ad8b5807ce7927.gif,,,,,,Black,Diamond,,,Round,Opaque,,10,Irradiated,Africa,,2.50 ct.,,,,,,,,,,,
18314,ONY220207001,37.5000,10,0.01,1,30x15 mm Checker Board Long Cushion Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 25 Carats Opaque Grade Black Checker Board Onyx In size: 30x15 mm.,,30x15 mm Checker Board Long Cushion Black Onyx in Opaque Grade,30x15 mm Checker Board Long Cushion Black Onyx in Opaque Grade,"30x15, mm, Checker, Board, Long, Cushion, Black, Onyx, in, Opaque, Grade",Onyx,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396519389-9d1e37180f29cd59f09a4bafcc7a4febf6d47c5985c407327719b6de47537b0f.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396519389-9d1e37180f29cd59f09a4bafcc7a4febf6d47c5985c407327719b6de47537b0f.jpg,,,,,,Black,Onyx,Opaque,Checker Board,Long Cushion,Opaque,Nice,7,Treated,Brasil,30x15 mm,25 ct.,,,,,,,,,,,
18315,ONY220207002,20.2500,17,0.01,1,22x12 mm Checker Board Long Cushion Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 13.5 Carats Opaque Grade Black Checker Board Onyx In size: 22x12 mm.,,22x12 mm Checker Board Long Cushion Black Onyx in Opaque Grade,22x12 mm Checker Board Long Cushion Black Onyx in Opaque Grade,"22x12, mm, Checker, Board, Long, Cushion, Black, Onyx, in, Opaque, Grade",Onyx,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396519389-9d1e37180f29cd59f09a4bafcc7a4febf6d47c5985c407327719b6de47537b0f.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396519389-9d1e37180f29cd59f09a4bafcc7a4febf6d47c5985c407327719b6de47537b0f.jpg,,,,,,Black,Onyx,Opaque,Checker Board,Long Cushion,Opaque,Nice,7,Treated,Brasil,22x12 mm,13.5 ct.,,,,,,,,,,,
18320,ONY220207007,25.5000,64,0.01,1,30x15 mm Checker Board Long Cushion Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 17 Carats Opaque Grade Black Checker Board Onyx In size: 30x15 mm.,,30x15 mm Checker Board Long Cushion Black Onyx in Opaque Grade,30x15 mm Checker Board Long Cushion Black Onyx in Opaque Grade,"30x15, mm, Checker, Board, Long, Cushion, Black, Onyx, in, Opaque, Grade",Onyx,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396521295-38b4f14c917c7161fdb6143286356c242411213ac119947a06f03644a83d08e0.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396521295-38b4f14c917c7161fdb6143286356c242411213ac119947a06f03644a83d08e0.jpg,,,,,,Black,Onyx,Opaque,Checker Board,Long Cushion,Opaque,Nice,7,Treated,Brasil,30x15 mm,17 ct.,,,,,,,,,,,
18321,ONY220207008,12.7500,43,0.01,1,22x12 mm Checker Board Long Cushion Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 8.5 Carats Opaque Grade Black Checker Board Onyx In size: 22x12 mm.,,22x12 mm Checker Board Long Cushion Black Onyx in Opaque Grade,22x12 mm Checker Board Long Cushion Black Onyx in Opaque Grade,"22x12, mm, Checker, Board, Long, Cushion, Black, Onyx, in, Opaque, Grade",Onyx,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396521295-38b4f14c917c7161fdb6143286356c242411213ac119947a06f03644a83d08e0.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396521295-38b4f14c917c7161fdb6143286356c242411213ac119947a06f03644a83d08e0.jpg,,,,,,Black,Onyx,Opaque,Checker Board,Long Cushion,Opaque,Nice,7,Treated,Brasil,22x12 mm,8.5 ct.,,,,,,,,,,,
18322,ONY220207009,9.0000,2,0.01,1,18x10 mm Checker Board Long Cushion Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 6 Carats Opaque Grade Black Checker Board Onyx In size: 18x10 mm.,,18x10 mm Checker Board Long Cushion Black Onyx in Opaque Grade,18x10 mm Checker Board Long Cushion Black Onyx in Opaque Grade,"18x10, mm, Checker, Board, Long, Cushion, Black, Onyx, in, Opaque, Grade",Onyx,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396521295-38b4f14c917c7161fdb6143286356c242411213ac119947a06f03644a83d08e0.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396521295-38b4f14c917c7161fdb6143286356c242411213ac119947a06f03644a83d08e0.jpg,,,,,,Black,Onyx,Opaque,Checker Board,Long Cushion,Opaque,Nice,7,Treated,Brasil,18x10 mm,6 ct.,,,,,,,,,,,
18323,ONY220207010,138.0000,1,0.01,1,92 Cts. Carvings Oval Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 92 Carats Opaque Grade Black Carvings Onyx In size: 50x40 mm.,,50x40 mm Carvings Oval Black Onyx in Opaque Grade,50x40 mm Carvings Oval Black Onyx in Opaque Grade,"50x40, mm, Carvings, Oval, Black, Onyx, in, Opaque, Grade",Fancy Carved Gemstones,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396522764-ff32d16d7127df7c38a0a2c23bfc0950eed9f7268be490e87fcdccfbd29cf142.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396522764-ff32d16d7127df7c38a0a2c23bfc0950eed9f7268be490e87fcdccfbd29cf142.jpg,,,,,,Black,Onyx,Opaque,Carved,Oval,Opaque,Nice,7,Treated,Brasil,50x40 mm,92 ct.,,,,,,,,,,,
18324,ONY220207011,112.5000,4,0.01,1,40x30 mm Carvings Oval Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster Opaque Grade Black Carvings Onyx In size: 40x30 mm.,,40x30 mm Carvings Oval Black Onyx in Opaque Grade,40x30 mm Carvings Oval Black Onyx in Opaque Grade,"40x30, mm, Carvings, Oval, Black, Onyx, in, Opaque, Grade",Fancy Carved Gemstones,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396522764-ff32d16d7127df7c38a0a2c23bfc0950eed9f7268be490e87fcdccfbd29cf142.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396522764-ff32d16d7127df7c38a0a2c23bfc0950eed9f7268be490e87fcdccfbd29cf142.jpg,,,,,,Black,Onyx,Opaque,Carved,Oval,Opaque,Nice,7,Treated,Brasil,40x30 mm,,,,,,,,,,,,
18325,ONY220207012,93.1500,19,0.01,1,45x24 mm Carvings Oval Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 62.1 Carats Opaque Grade Black Carvings Onyx In size: 45x24 mm.,,45x24 mm Carvings Oval Black Onyx in Opaque Grade,45x24 mm Carvings Oval Black Onyx in Opaque Grade,"45x24, mm, Carvings, Oval, Black, Onyx, in, Opaque, Grade",Fancy Carved Gemstones,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396522764-ff32d16d7127df7c38a0a2c23bfc0950eed9f7268be490e87fcdccfbd29cf142.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396522764-ff32d16d7127df7c38a0a2c23bfc0950eed9f7268be490e87fcdccfbd29cf142.jpg,,,,,,Black,Onyx,Opaque,Carved,Oval,Opaque,Nice,7,Treated,Brasil,45x24 mm,62.1 ct.,,,,,,,,,,,
18326,ONY220207013,52.5000,9,0.01,1,33x20 mm Carvings Oval Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 35 Carats Opaque Grade Black Carvings Onyx In size: 33x20 mm.,,33x20 mm Carvings Oval Black Onyx in Opaque Grade,33x20 mm Carvings Oval Black Onyx in Opaque Grade,"33x20, mm, Carvings, Oval, Black, Onyx, in, Opaque, Grade",Fancy Carved Gemstones,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396522764-ff32d16d7127df7c38a0a2c23bfc0950eed9f7268be490e87fcdccfbd29cf142.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396522764-ff32d16d7127df7c38a0a2c23bfc0950eed9f7268be490e87fcdccfbd29cf142.jpg,,,,,,Black,Onyx,Opaque,Carved,Oval,Opaque,Nice,7,Treated,Brasil,33x20 mm,35 ct.,,,,,,,,,,,
18327,ONY220207014,39.0000,15,0.01,1,30x21 mm Carvings Oval Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 26 Carats Opaque Grade Black Carvings Onyx In size: 30x21 mm.,,30x21 mm Carvings Oval Black Onyx in Opaque Grade,30x21 mm Carvings Oval Black Onyx in Opaque Grade,"30x21, mm, Carvings, Oval, Black, Onyx, in, Opaque, Grade",Fancy Carved Gemstones,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396522764-ff32d16d7127df7c38a0a2c23bfc0950eed9f7268be490e87fcdccfbd29cf142.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396522764-ff32d16d7127df7c38a0a2c23bfc0950eed9f7268be490e87fcdccfbd29cf142.jpg,,,,,,Black,Onyx,Opaque,Carved,Oval,Opaque,Nice,7,Treated,Brasil,30x21 mm,26 ct.,,,,,,,,,,,
18328,ONY220207015,36.0000,25,0.01,1,26x18 mm Carvings Oval Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 24 Carats Opaque Grade Black Carvings Onyx In size: 26x18 mm.,,26x18 mm Carvings Oval Black Onyx in Opaque Grade,26x18 mm Carvings Oval Black Onyx in Opaque Grade,"26x18, mm, Carvings, Oval, Black, Onyx, in, Opaque, Grade",Fancy Carved Gemstones,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396522764-ff32d16d7127df7c38a0a2c23bfc0950eed9f7268be490e87fcdccfbd29cf142.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396522764-ff32d16d7127df7c38a0a2c23bfc0950eed9f7268be490e87fcdccfbd29cf142.jpg,,,,,,Black,Onyx,Opaque,Carved,Oval,Opaque,Nice,7,Treated,Brasil,26x18 mm,24 ct.,,,,,,,,,,,
18329,ONY220207016,19.5000,184,0.01,1,20x13 mm Carvings Oval Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 13 Carats Opaque Grade Black Carvings Onyx In size: 20x13 mm.,,20x13 mm Carvings Oval Black Onyx in Opaque Grade,20x13 mm Carvings Oval Black Onyx in Opaque Grade,"20x13, mm, Carvings, Oval, Black, Onyx, in, Opaque, Grade",Fancy Carved Gemstones,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396522764-ff32d16d7127df7c38a0a2c23bfc0950eed9f7268be490e87fcdccfbd29cf142.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396522764-ff32d16d7127df7c38a0a2c23bfc0950eed9f7268be490e87fcdccfbd29cf142.jpg,,,,,,Black,Onyx,Opaque,Carved,Oval,Opaque,Nice,7,Treated,Brasil,20x13 mm,13 ct.,,,,,,,,,,,
18330,ONY220207017,12.0000,19,0.01,1,16x12 mm Carvings Oval Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 8 Carats Opaque Grade Black Carvings Onyx In size: 16x12 mm.,,16x12 mm Carvings Oval Black Onyx in Opaque Grade,16x12 mm Carvings Oval Black Onyx in Opaque Grade,"16x12, mm, Carvings, Oval, Black, Onyx, in, Opaque, Grade",Fancy Carved Gemstones,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396522764-ff32d16d7127df7c38a0a2c23bfc0950eed9f7268be490e87fcdccfbd29cf142.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396522764-ff32d16d7127df7c38a0a2c23bfc0950eed9f7268be490e87fcdccfbd29cf142.jpg,,,,,,Black,Onyx,Opaque,Carved,Oval,Opaque,Nice,7,Treated,Brasil,16x12 mm,8 ct.,,,,,,,,,,,
18331,ONY220207018,15.7500,39,0.01,1,14 mm Carvings Round Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 10.5 Carats Opaque Grade Black Carvings Onyx In size: 14 mm.,,14 mm Carvings Round Black Onyx in Opaque Grade,14 mm Carvings Round Black Onyx in Opaque Grade,"14, mm, Carvings, Round, Black, Onyx, in, Opaque, Grade",Fancy Carved Gemstones,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396524433-6f930bc6548b2ac4bca59b0be43341872553fcbae61e9e2c70f36134f81a6aa5.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396524433-6f930bc6548b2ac4bca59b0be43341872553fcbae61e9e2c70f36134f81a6aa5.jpg,,,,,,Black,Onyx,Opaque,Carved,Round,Opaque,Nice,7,Treated,Brasil,14 mm,10.5 ct.,,,,,,,,,,,
18337,ONY220207024,9.0000,495,0.01,1,10 mm Faceted Round Bead Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 6 Carats Opaque Grade Black Faceted Onyx In size: 10 mm.,,10 mm Faceted Round Bead Black Onyx in Opaque Grade,10 mm Faceted Round Bead Black Onyx in Opaque Grade,"10, mm, Faceted, Round, Bead, Black, Onyx, in, Opaque, Grade",Onyx,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396526106-966d4bfcdd40109f20fc4e86feda59f8ac27ea3a2a01c6b42ff6bb416df09010.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396526106-966d4bfcdd40109f20fc4e86feda59f8ac27ea3a2a01c6b42ff6bb416df09010.jpg,,,,,,Black,Onyx,Opaque,Faceted,Round Bead,Opaque,Nice,7,Treated,Brasil,10 mm,6 ct.,,,,,,,,,,,
18338,ONY220207025,4.5000,495,0.01,1,8 mm Faceted Round Bead Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 3 Carats Opaque Grade Black Faceted Onyx In size: 8 mm. For more detail about this gemstone bead please check the table below.,,8 mm Faceted Round Bead Black Onyx in Opaque Grade,8 mm Faceted Round Bead Black Onyx in Opaque Grade,"8, mm, Faceted, Round, Bead, Black, Onyx, in, Opaque, Grade",Onyx,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396526106-966d4bfcdd40109f20fc4e86feda59f8ac27ea3a2a01c6b42ff6bb416df09010.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396526106-966d4bfcdd40109f20fc4e86feda59f8ac27ea3a2a01c6b42ff6bb416df09010.jpg,,,,,,Black,Onyx,Opaque,Faceted,Round Bead,Opaque,Nice,7,Treated,Brasil,8 mm,3 ct.,,,,,,,,,,,
18339,ONY220207026,2.2500,334,0.01,1,6 mm Faceted Round Bead Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 1.5 Carats Opaque Grade Black Faceted Onyx In size: 6 mm.,,6 mm Faceted Round Bead Black Onyx in Opaque Grade,6 mm Faceted Round Bead Black Onyx in Opaque Grade,"6, mm, Faceted, Round, Bead, Black, Onyx, in, Opaque, Grade",Onyx,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396526106-966d4bfcdd40109f20fc4e86feda59f8ac27ea3a2a01c6b42ff6bb416df09010.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396526106-966d4bfcdd40109f20fc4e86feda59f8ac27ea3a2a01c6b42ff6bb416df09010.jpg,,,,,,Black,Onyx,Opaque,Faceted,Round Bead,Opaque,Nice,7,Treated,Brasil,6 mm,1.5 ct.,,,,,,,,,,,
18340,ONY220207027,0.7500,184,0.01,1,4 mm Faceted Round Bead Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 0.5 Carats Opaque Grade Black Faceted Onyx In size: 4 mm.,,4 mm Faceted Round Bead Black Onyx in Opaque Grade,4 mm Faceted Round Bead Black Onyx in Opaque Grade,"4, mm, Faceted, Round, Bead, Black, Onyx, in, Opaque, Grade",Onyx,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396526106-966d4bfcdd40109f20fc4e86feda59f8ac27ea3a2a01c6b42ff6bb416df09010.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396526106-966d4bfcdd40109f20fc4e86feda59f8ac27ea3a2a01c6b42ff6bb416df09010.jpg,,,,,,Black,Onyx,Opaque,Faceted,Round Bead,Opaque,Nice,7,Treated,Brasil,4 mm,0.5 ct.,,,,,,,,,,,
18341,ONY220207028,45.0000,19,0.01,1,30x22 mm Checker Board Oval Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 30 Carats Opaque Grade Black Checker Board Onyx In size: 30x22 mm.,,30x22 mm Checker Board Oval Black Onyx in Opaque Grade,30x22 mm Checker Board Oval Black Onyx in Opaque Grade,"30x22, mm, Checker, Board, Oval, Black, Onyx, in, Opaque, Grade",Onyx,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396527832-e75f444977af7c942db23e7fc1732ea8a9174440c5175f94ad9dbbab775d7349.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396527832-e75f444977af7c942db23e7fc1732ea8a9174440c5175f94ad9dbbab775d7349.jpg,,,,,,Black,Onyx,Opaque,Checker Board,Oval,Opaque,Nice,7,Treated,Brasil,30x22 mm,30 ct.,,,,,,,,,,,
18342,ONY220207029,36.0000,4,0.01,1,24x20 mm Checker Board Oval Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 24 Carats Opaque Grade Black Checker Board Onyx In size: 24x20 mm.,,24x20 mm Checker Board Oval Black Onyx in Opaque Grade,24x20 mm Checker Board Oval Black Onyx in Opaque Grade,"24x20, mm, Checker, Board, Oval, Black, Onyx, in, Opaque, Grade",Onyx,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396527832-e75f444977af7c942db23e7fc1732ea8a9174440c5175f94ad9dbbab775d7349.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396527832-e75f444977af7c942db23e7fc1732ea8a9174440c5175f94ad9dbbab775d7349.jpg,,,,,,Black,Onyx,Opaque,Checker Board,Oval,Opaque,Nice,7,Treated,Brasil,24x20 mm,24 ct.,,,,,,,,,,,
18343,ONY220207030,27.0000,10,0.01,1,20x15 mm Checker Board Oval Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 18 Carats Opaque Grade Black Checker Board Onyx In size: 20x15 mm.,,20x15 mm Checker Board Oval Black Onyx in Opaque Grade,20x15 mm Checker Board Oval Black Onyx in Opaque Grade,"20x15, mm, Checker, Board, Oval, Black, Onyx, in, Opaque, Grade",Onyx,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396527832-e75f444977af7c942db23e7fc1732ea8a9174440c5175f94ad9dbbab775d7349.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396527832-e75f444977af7c942db23e7fc1732ea8a9174440c5175f94ad9dbbab775d7349.jpg,,,,,,Black,Onyx,Opaque,Checker Board,Oval,Opaque,Nice,7,Treated,Brasil,20x15 mm,18 ct.,,,,,,,,,,,
18344,ONY220207031,22.5000,6,0.01,1,18x13 mm Checker Board Oval Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 15 Carats Opaque Grade Black Checker Board Onyx In size: 18x13 mm.,,18x13 mm Checker Board Oval Black Onyx in Opaque Grade,18x13 mm Checker Board Oval Black Onyx in Opaque Grade,"18x13, mm, Checker, Board, Oval, Black, Onyx, in, Opaque, Grade",Onyx,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396527832-e75f444977af7c942db23e7fc1732ea8a9174440c5175f94ad9dbbab775d7349.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396527832-e75f444977af7c942db23e7fc1732ea8a9174440c5175f94ad9dbbab775d7349.jpg,,,,,,Black,Onyx,Opaque,Checker Board,Oval,Opaque,Nice,7,Treated,Brasil,18x13 mm,15 ct.,,,,,,,,,,,
18347,ONY220207034,17.2500,7,0.01,1,14 mm Cabochon Round Black Onyx in Opaque Grade,Originated from the mines in Brazil Nice Luster 11.5 Carats Opaque Grade Black Cabochon Onyx In size: 14 mm.,,14 mm Cabochon Round Black Onyx in Opaque Grade,14 mm Cabochon Round Black Onyx in Opaque Grade,"14, mm, Cabochon, Round, Black, Onyx, in, Opaque, Grade",Onyx,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396529488-b98d930a66b53281f32612ded25fe95689dce924d8702dbf205af668bf22bdee.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396529488-b98d930a66b53281f32612ded25fe95689dce924d8702dbf205af668bf22bdee.jpg,,,,,,Black,Onyx,Opaque,Cabochon,Round,Opaque,Nice,7,Treated,Brasil,14 mm,11.5 ct.,,,,,,,,,,,
